価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
500万円,埼玉県入間郡毛呂山町若山3丁目, 57.87㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県入間郡毛呂山町若山3丁目,駐車場 無, 一方 ( 北 4m 公道 ), 市街化区域, 宅地, 第一種中高層住居専用地域,, 所有権, 不要,賃貸中, 相談, 0117700-0008362, 一般媒介,https://www.homes.co.jp/kodate/b-1177000008362/,ハウスドゥ！川越中央店　川木建設株式会社,埼玉県川越市広栄町４－１６,2,画像あり
800万円,埼玉県東松山市大字上唐子779-2, 98.18㎡,http://local.google.co.jp/maps?q=埼玉県東松山市大字上唐子779-2,,, 市街化調整区域, 宅地, 無指定,, 所有権, 不要,居住中, 相談, 0125045-0000056, 専任媒介,https://www.homes.co.jp/kodate/b-1250450000056/,有限会社オクト,埼玉県坂戸市南町14-11,2,画像あり
980万円,埼玉県熊谷市肥塚1204-13, 138.14㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県熊谷市肥塚1204-13,駐車場 空有 無料, 一方 ( 南東 4.5m 私道 位置指定 ), 市街化区域, 宅地, 第二種中高層住居専用地域, 平坦, 所有権, 不要,居住中, 相談, 0001433-0000517, 専任媒介,https://www.homes.co.jp/kodate/b-14330000517/,株式会社クルマ不動産,埼玉県熊谷市本石２丁目200番地1,2,画像あり
980万円,埼玉県越谷市大字大林, 82.04㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県越谷市大字大林,, 一方 ( 北西 6.1m 公道 間口2m ), 市街化区域, 宅地, 第一種中高層住居専用地域,, 所有権, 不要,居住中, 相談, 3709121-0002671, 専任媒介,https://www.homes.co.jp/kodate/b-37091210002671/,ポラスグループ　株式会社中央住宅　ポラス住まいの情報館　北越谷営業所,埼玉県越谷市大沢３丁目19-1,2,画像あり
580万円,埼玉県比企郡吉見町南吉見, 150㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県比企郡吉見町南吉見,駐車場 空有 (1台) 無料, 一方, 市街化調整区域備考法第34条11号湖畔団地！。高台で陽当たり良好です。令和1年外壁・屋根塗装しました。令和4年4月ガスコンロ交換！。各所手摺を設置してます。とても奇麗にお使いです。, 宅地, 無指定,, 所有権, 不要,空家, 相談, 3707130-0003161, 専任媒介,https://www.homes.co.jp/kodate/b-37071300003161/,株式会社東上不動産,埼玉県東松山市箭弓町１丁目12-22,2,画像あり
980万円,埼玉県加須市久下, 112.09㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県加須市久下,駐車場 空有 無料 2台 並列, 一方 ( 東 4m 私道 ), 市街化区域, 宅地, 準工業地域, 平坦, 所有権, 不要,空家, 即時, 0000951-0089056, 仲介,https://www.homes.co.jp/kodate/b-9510089056/,株式会社エステート白馬　上尾駅前店,埼玉県上尾市谷津２丁目1-1ショーサンプラザ（イトーヨーカ堂）5階,2,画像あり
580万円駐車場 空有 料金：・管理費に含む,埼玉県飯能市大字中藤上郷59-3, 116.91㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県飯能市大字中藤上郷59-3,駐車場 空有 料金：・管理費に含む, 一方 ( 北 4.2m 私道 ), 区域外, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0115051-0000851, 専任媒介,https://www.homes.co.jp/kodate/b-1150510000851/,新井建物管理有限会社,東京都杉並区南荻窪４丁目３１－１０,2,画像あり
980万円,埼玉県比企郡小川町大字大塚, 131.77㎡（公簿）備考～只今キャンペーン中～ご成約頂いたお客様にもれなく1万円分のクオカードを進呈中～ ・東武東上線「小川町」駅より徒歩13分の立地 ・131.77平米、建物面積95.84平米、ゆとりの4LDK ・全居室南向きにつき明るく温かい日常生活 ・キッチン、浴室、トイレに窓が有りいつでも換気可能 ・屋根裏収納付きで荷物の片付けにも困らない造り ・カーポート有り ～お気軽にお問い合わせ下さい～,http://local.google.co.jp/maps?q=埼玉県比企郡小川町大字大塚,駐車場 空有 無料, 一方 ( 北 4.2m 公道 ), 市街化調整区域, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0146666-0000306, 一般媒介,https://www.homes.co.jp/kodate/b-1466660000306/,株式会社GHC,埼玉県新座市東北２丁目39-7　生光商事ビル4F,2,画像あり
680万円,埼玉県上尾市大字上, 80.99㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県上尾市大字上,駐車場 空有 無料, 一方 ( 北西 4m 公道 ), 市街化調整区域, 宅地, 無指定, 平坦, 所有権, 不要,空家備考●『桶川』駅徒歩25分・バス便利用可能 　最寄りバス停『みの木』まで徒歩3分 【中古戸建+リフォーム】 ●室内はリフォームが必要です 　ご購入に際し、リフォームのご相談も承ります 　お好きにリフォームを実施し、きれいな家で新生活をはじめませんか？ ※建物契約不適合責任免責　 ※北東・南東・南西の境界がありません（渡し）, 即時, 3709134-0000132, 専任媒介,https://www.homes.co.jp/kodate/b-37091340000132/,ポラスグループ　株式会社中央住宅　ポラス住まいの情報館　大宮営業所,埼玉県さいたま市大宮区上小町482-2　第8横溝ビル1F,2,画像あり
780万円,埼玉県加須市川口1丁目, 163.9㎡,http://local.google.co.jp/maps?q=埼玉県加須市川口1丁目,駐車場 空有 (2台) 無料, 一方 ( 南 6m 公道 ), 市街化区域, 宅地, 第一種低層住居専用地域, 平坦, 所有権, 不要,居住中, 相談, 0139938-0000838, 専任媒介,https://www.homes.co.jp/kodate/b-1399380000838/,ハウスドゥ！幸手市役所前店　ライフビルダー株式会社,埼玉県幸手市東４丁目3-15,2,画像あり
557.5万円,埼玉県比企郡吉見町大字田甲1182-168, 82.9㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県比企郡吉見町大字田甲1182-168,駐車場 空有 (1台) 無料, 一方 ( 西 4m 公道 ), 市街化調整区域, 宅地, 無指定,, 所有権, 不要,空家, 即時, 0131361-0000126, 仲介,https://www.homes.co.jp/kodate/b-1313610000126/,有限会社瀬上興業,埼玉県比企郡滑川町大字伊古1122,2,画像あり
800万円,埼玉県羽生市東4丁目, 121.13㎡（公簿）備考羽生市東4丁目の中古戸建てのご紹介です。は約36坪ございます。間取りはファミリーにもおすすめの3LDK。全居室2面採光で、明るく風通し良好です。温水洗浄便座やシャンプードレッサー、TVドアホンなど設備も充実。駐車スペースは車種により4台駐車可能です。第一種低層住居専用地域なので、静かで落ち着いた環境です。是非、周辺環境も併せて現地をご覧ください。お問い合わせお待ちしております。,http://local.google.co.jp/maps?q=埼玉県羽生市東4丁目,, 一方 ( 東 4.3m ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 即時, 0147335-0000373, 仲介,https://www.homes.co.jp/kodate/b-1473350000373/,住宅情報館株式会社　久喜店,埼玉県久喜市久喜本903-1,2,画像あり
850万円,埼玉県飯能市大字下赤工, 110.44㎡,http://local.google.co.jp/maps?q=埼玉県飯能市大字下赤工,駐車場 空有 (2台) 無料, ( 南 4m 私道 ), 区域外, 宅地,, 平坦, 所有権, 不要,空家, 相談, 0117564-0000927, 仲介,https://www.homes.co.jp/kodate/b-1175640000927/,株式会社トワイス,東京都青梅市東青梅２丁目１８－３　ダイアパレス東青梅１階,2,画像あり
350万円,埼玉県大里郡寄居町大字用土, 120.35㎡,http://local.google.co.jp/maps?q=埼玉県大里郡寄居町大字用土,,,, 宅地,, 平坦, 所有権, 不要,賃貸中, 相談, 0107138-0005883, 仲介,https://www.homes.co.jp/kodate/b-1071380005883/,株式会社セレクトホーム,埼玉県富士見市鶴瀬東１丁目１０－５,2,画像あり
800万円,埼玉県春日部市藤塚, 55.4㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県春日部市藤塚,駐車場 無, 一方 ( 南 6m 私道 ), 市街化区域, 宅地, 第一種中高層住居専用地域,, 所有権, 不要,居住中, 相談, 0008997-0000512, 専任媒介,https://www.homes.co.jp/kodate/b-89970000512/,センチュリー21ハウスウェル埼玉東,埼玉県越谷市越ヶ谷１丁目11-38,2,画像あり
630万円,埼玉県羽生市大字上新郷, 165.61㎡（公簿）備考～只今キャンペーン中～ご成約頂いたお客様にもれなく1万円分のクオカードを進呈中～ ・秩父鉄道「新郷」駅より徒歩3分の好立地～通勤通学便利 ・趣味を楽しめるお庭付きの物件 ・徒歩圏内に商業施設徒歩圏内に多数あり ・コンビニ、ドラッグストアが近くに有 ・165.61平米、建物面積74.52平米、ゆとりの間取り4DK ※1階部分増築未登記部分有 ・駐車スペース完備 ～お気軽にお問い合わせ下さい～,http://local.google.co.jp/maps?q=埼玉県羽生市大字上新郷,駐車場 空有 無料, 一方 ( 北 5m 公道 ), 市街化区域, 宅地, 第一種住居地域,, 所有権, 不要,空家, 相談, 0145923-0001099, 一般媒介,https://www.homes.co.jp/kodate/b-1459230001099/,GLOBAL　HOLDINGS株式会社,埼玉県さいたま市大宮区大門町２丁目88　大野ビル,2,画像あり
680万円,埼玉県比企郡小川町東小川5丁目, 179.9㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県比企郡小川町東小川5丁目,駐車場 2台, ( 南西 6m 公道 間口11.9m ), 市街化区域, 宅地, 第一種低層住居専用地域, 平坦, 所有権, 不要,空家, 即時, 0135990-0000981, 専任媒介,https://www.homes.co.jp/kodate/b-1359900000981/,株式会社松堀不動産コンサルティング,埼玉県東松山市本町２丁目10-44,2,画像あり
780万円,埼玉県日高市武蔵台3丁目, 81.05㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県日高市武蔵台3丁目,, 一方 ( 北 6m 公道 間口6.5m ), 市街化区域, 宅地, 第一種中高層住居専用地域, 平坦, 所有権, 不要,空家, 即時, 0147151-0000005, 専属専任媒介,https://www.homes.co.jp/kodate/b-1471510000005/,合同会社こまホーム,埼玉県日高市武蔵台１丁目23-3,2,画像あり
780万円,埼玉県比企郡小川町東小川3丁目, 167.89㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県比企郡小川町東小川3丁目,駐車場 空有 (2台) 無料, 一方 ( 東 5m 公道 間口14m ), 市街化区域, 宅地, 第一種低層住居専用地域, 平坦, 所有権, 不要,空家, 相談, 3707130-0003166, 専任媒介,https://www.homes.co.jp/kodate/b-37071300003166/,株式会社東上不動産,埼玉県東松山市箭弓町１丁目12-22,2,画像あり
980万円,埼玉県富士見市上沢3丁目, 66.11㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県富士見市上沢3丁目,駐車場 無, ( 北東 4.2m 公道 ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 相談, 0122702-0031294, 仲介,https://www.homes.co.jp/kodate/b-1227020031294/,ジーアール株式会社,埼玉県さいたま市大宮区宮町４丁目129,2,画像あり
800万円,埼玉県秩父郡横瀬町大字横瀬字六番2291番地9, 210.99㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県秩父郡横瀬町大字横瀬字六番2291番地9,駐車場 無 敷地内小型乗用車1台分,, 非線引区域, 宅地, 第一種住居地域, 平坦, 普通賃借権, 不要,空家, 2022年10月 上旬, 0112070-0000175, 専任媒介,https://www.homes.co.jp/kodate/b-1120700000175/,有限会社若林建築所,埼玉県秩父市上宮地町３０－３　宮地ビル１F,2,画像あり
450万円,埼玉県大里郡寄居町大字用土, 120.08㎡（公簿）備考～只今キャンペーン中～ご成約頂いたお客様にもれなく1万円分のクオカードを進呈中～ ・八高線「用土」駅より徒歩9分 ・120.08平米、建物面積63.21平米、ゆとりの間取り4DK ・TVモニター付きインターホン ・駐車スペース2台可能 ・浴室は追い炊き機能付き ・室内キレイにお使いです ～お気軽にお問い合わせ下さい～,http://local.google.co.jp/maps?q=埼玉県大里郡寄居町大字用土,駐車場 空有 無料, 一方 ( 西 4m 公道 ), 市街化調整区域, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0145923-0001070, 仲介,https://www.homes.co.jp/kodate/b-1459230001070/,GLOBAL　HOLDINGS株式会社,埼玉県さいたま市大宮区大門町２丁目88　大野ビル,2,画像あり
600万円,埼玉県深谷市宿根, 134.81㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県深谷市宿根,駐車場 空有 無料, 一方 ( 南東 4.2m 私道 ), 市街化区域, 宅地, 第一種住居地域,, 所有権, 不要,空家, 相談, 0145923-0000878, 一般媒介,https://www.homes.co.jp/kodate/b-1459230000878/,GLOBAL　HOLDINGS株式会社,埼玉県さいたま市大宮区大門町２丁目88　大野ビル,2,画像あり
"1,000万円",埼玉県越谷市大字大泊1054-5, 64.44㎡（公簿）備考～只今キャンペーン中～ご成約頂いたお客様にもれなく1万円分のクオカードを進呈中～ ・東武伊勢崎線「せんげん台」駅より徒歩14分の立地 ・閑静な住宅街にある立地 ・周辺施設充実で暮らしやすい住環境 ・平成12年築で室内大変綺麗です ・64.44平米、建物面積73.96平米 ・ゆとりの間取り設計～屋根裏部屋あり ・家計にやさしい都市ガス ～お気軽にお問い合わせ下さい～,http://local.google.co.jp/maps?q=埼玉県越谷市大字大泊1054-5,駐車場 空無, 一方 ( 南西 4m 私道 ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 相談, 0145923-0001118, 仲介,https://www.homes.co.jp/kodate/b-1459230001118/,GLOBAL　HOLDINGS株式会社,埼玉県さいたま市大宮区大門町２丁目88　大野ビル,2,画像あり
700万円,埼玉県比企郡嵐山町千手堂, 130.01㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県比企郡嵐山町千手堂,駐車場 空有 (1台) 無料, 一方 ( 北東 4m 公道 ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 相談, 3707130-0003064, 専任媒介,https://www.homes.co.jp/kodate/b-37071300003064/,株式会社東上不動産,埼玉県東松山市箭弓町１丁目12-22,2,画像あり
890万円,埼玉県飯能市大字原市場, 172.07㎡備考～只今キャンペーン中～ご成約頂いたお客様にもれなく1万円分のクオカードを進呈中～ ・西武池袋線「飯能」駅よりバス23分、「原市場中学校」停より徒歩7分の立地 ・172.07平米、建物面積85.29平米の2LDK ・サンルーム、グルニエ付き ・平成7年築の注文住宅 ・駐車スペース2台分 ・約21帖の広々のLDK ・南東向きにつき陽当たり良好 ・全室2面以上採光 ～お気軽にお問い合わせ下さい～,http://local.google.co.jp/maps?q=埼玉県飯能市大字原市場,駐車場 空有 (2台) 無料,, 区域外, 宅地, 無指定,, 所有権, 不要,居住中, 相談, 0145923-0001091, 仲介,https://www.homes.co.jp/kodate/b-1459230001091/,GLOBAL　HOLDINGS株式会社,埼玉県さいたま市大宮区大門町２丁目88　大野ビル,2,画像あり
980万円,埼玉県上尾市大字上野, 66.57㎡,http://local.google.co.jp/maps?q=埼玉県上尾市大字上野,, 一方 ( 北東 12m 公道 ), 市街化調整区域備考表面利回り9.67パーセント　月額家賃79000円、年間家賃収入948000円セブンイレブン560ｍ:市街化調整区域(建築許可:調整区域につき建築許可要), 宅地, 無指定,, 所有権, 不要,賃貸中, 相談, 0125124-0072771, 仲介,https://www.homes.co.jp/kodate/b-1251240072771/,エムイーPLUS埼京株式会社,埼玉県さいたま市浦和区神明２丁目12-10,2,画像あり
630万円,埼玉県大里郡寄居町大字富田, 114.46㎡備考～只今キャンペーン中～ご成約頂いたお客様にもれなく1万円分のクオカードを進呈中～ ・東武東上線「男衾」駅より徒歩18分の立地 ・114.46平米、建物面積99.63平米のゆとりのある4LDK ・駐車スペース1台分あり ・全室南向きにつき陽当たり良好 ・徒歩圏内にコンビニやドラッグストアがあり生活が楽々 ・全室収納スペースあり ・2駅利用可能でお出かけが便利 ～お気軽にお問い合わせ下さい～,http://local.google.co.jp/maps?q=埼玉県大里郡寄居町大字富田,駐車場 空有 (1台) 無料, 一方 ( 北 4m 公道 ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0145923-0001152, 仲介,https://www.homes.co.jp/kodate/b-1459230001152/,GLOBAL　HOLDINGS株式会社,埼玉県さいたま市大宮区大門町２丁目88　大野ビル,2,画像あり
630万円,埼玉県比企郡ときがわ町大字玉川, 199.16㎡,http://local.google.co.jp/maps?q=埼玉県比企郡ときがわ町大字玉川,,, 非線引区域, 宅地, 無指定, 高台, 所有権, 不要,空家, 即時, 0144386-0000148, 専任媒介,https://www.homes.co.jp/kodate/b-1443860000148/,株式会社おひさまハウス,埼玉県東松山市元宿２丁目22-8-102,2,画像あり
850万円,埼玉県加須市向古河, 160.55㎡,http://local.google.co.jp/maps?q=埼玉県加須市向古河,駐車場 空有 (1台) 無料,, 非線引区域備考法決定以前の建築物のため、建築確認はありません。, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0111960-0006748, 仲介,https://www.homes.co.jp/kodate/b-1119600006748/,ハウスランド　　株式会社トラストエステート,埼玉県久喜市鷲宮４丁目１０－３４,2,画像あり
750万円駐車場 空有 料金：・管理費に含む,埼玉県南埼玉郡宮代町大字和戸, 233.77㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県南埼玉郡宮代町大字和戸,駐車場 空有 料金：・管理費に含む, 一方 ( 東 4.3m 間口3.2m ), 市街化調整区域, 宅地, 無指定,, 所有権, 不要,賃貸中備考・契約不適合責任免責　・庭木剪定代　年/24、000円有・オーナーチェンジ物件（居住中の為、内見不可） ・月額：61 000円（家賃、共益費込） ・年間：732 000円 ・表面利回り：9.7％ ※将来にわたって保証するものではありません。 ・契約不適合責任免責 ・庭木剪定代　年/24 000円有 ・図面とに相違がある場合、優先とします。, 相談, 3707124-0003432, 専任媒介,https://www.homes.co.jp/kodate/b-37071240003432/,ＬＩＸＩＬ不動産ショップ　株式会社東洋不動産,埼玉県南埼玉郡宮代町中央３丁目8-25,2,画像あり
780万円,埼玉県飯能市大字飯能, 128.86㎡（公簿）備考自然公園法 都市計画法34条11号区域《空家につきいつでもご見学いただけます。まずは物件の詳細からお気軽にお問い合わせください》  ■ゆとりの《約38.9坪》の戸建住戸 ■ファミリー層に嬉しい子育て施設が1km圏内に充実した周辺環境 ■飯能第一小徒歩13分、飯能西中徒歩4分、飯能幼稚園徒歩11分 ■始発「飯能」「東飯能」2駅3沿線利用可能 ■全室南向き・2面採光で陽当たり良好,http://local.google.co.jp/maps?q=埼玉県飯能市大字飯能,駐車場 無, 一方 ( 西 4m 公道 ), 市街化調整区域備考自然公園法 法34条11号区域《空家につきいつでもご見学いただけます。まずは物件の詳細からお気軽にお問い合わせください》  ■ゆとりの土地面積《約38.9坪》の戸建住戸 ■ファミリー層に嬉しい子育て施設が1km圏内に充実した周辺環境 ■飯能第一小徒歩13分、飯能西中徒歩4分、飯能幼稚園徒歩11分 ■始発「飯能」「東飯能」2駅3沿線利用可能 ■全室南向き・2面採光で陽当たり良好, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0107457-0001773, 一般媒介,https://www.homes.co.jp/kodate/b-1074570001773/,株式会社住協 飯能支店,埼玉県飯能市仲町１番１１号,2,画像あり
880万円駐車場 空有 (1台) 料金：・管理費に含む 物件からの距離1m ２台も可能,埼玉県東松山市大字大谷3073-50, 139㎡（公簿）,http://local.google.co.jp/maps?q=埼玉県東松山市大字大谷3073-50,駐車場 空有 (1台) 料金：・管理費に含む 物件からの距離1m ２台も可能, ( 南東 4m 私道 位置指定 間口3m ), 市街化調整区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 相談, 0113176-0000617, 代理,https://www.homes.co.jp/kodate/b-1131760000617/,株式会社朝日地所,埼玉県志木市本町５丁目２２－２,2,画像あり
