価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
850万円",和歌山県紀の川市貴志川町北山,266.17平方メートル (公簿) / 80.51坪,http://local.google.co.jp/maps?q=和歌山県紀の川市貴志川町北山,,一方 ( 南 3.8m 間口12m ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0100263-0031420,仲介,https://www.homes.co.jp/tochi/b-1002630031420/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
980万円",和歌山県和歌山市東田中,676.87平方メートル (公簿) / 204.75坪,http://local.google.co.jp/maps?q=和歌山県和歌山市東田中,,( 北 7.1m 公道 ) ( 東 4m 公道 ),市街化調整区域,宅地,-,平坦,所有権,不要,"古家あり 

",即時,0100263-0033821,仲介,https://www.homes.co.jp/tochi/b-1002630033821/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
600万円",和歌山県和歌山市中,115.83平方メートル / 35.03坪,http://local.google.co.jp/maps?q=和歌山県和歌山市中,,-,市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0100263-0029426,仲介,https://www.homes.co.jp/tochi/b-1002630029426/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
580万円",和歌山県和歌山市大谷,112.69平方メートル (公簿) / 34.08坪,http://local.google.co.jp/maps?q=和歌山県和歌山市大谷,,一方 ( 北 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0100263-0028210,仲介,https://www.homes.co.jp/tochi/b-1002630028210/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
600万円",和歌山県和歌山市和歌浦中2丁目,110.07平方メートル (公簿) / 33.29坪,http://local.google.co.jp/maps?q=和歌山県和歌山市和歌浦中2丁目,,一方 ( 5m 公道 ),市街化区域,宅地,近隣商業地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0033076,仲介,https://www.homes.co.jp/tochi/b-1002630033076/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
949.36万円",和歌山県和歌山市加納,186.83平方メートル / 56.51坪,http://local.google.co.jp/maps?q=和歌山県和歌山市加納,,一方,市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0100263-0032293,仲介,https://www.homes.co.jp/tochi/b-1002630032293/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
491万円",和歌山県和歌山市久保丁2丁目,50.83平方メートル (公簿) / 15.37坪,http://local.google.co.jp/maps?q=和歌山県和歌山市久保丁2丁目,,一方 ( 北 6m 公道 間口5.3m ),市街化区域,宅地,第二種住居地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0029902,仲介,https://www.homes.co.jp/tochi/b-1002630029902/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
500万円",和歌山県和歌山市島橋北ノ丁,141.42平方メートル (公簿) / 42.77坪,http://local.google.co.jp/maps?q=和歌山県和歌山市島橋北ノ丁,,一方 ( 北 4m 公道 間口10m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0023417,一般媒介★,https://www.homes.co.jp/tochi/b-1002630023417/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
861.5万円",和歌山県海草郡紀美野町小畑,227.84平方メートル / 68.92坪,http://local.google.co.jp/maps?q=和歌山県海草郡紀美野町小畑,,一方 ( 北 5m 公道 ),都市計画区域外,宅地,無指定,ひな段,所有権,不要,"古家あり 

",相談,0100263-0033142,仲介,https://www.homes.co.jp/tochi/b-1002630033142/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
951万円",和歌山県和歌山市和歌浦東2丁目,357.65平方メートル (公簿) / 108.18坪,http://local.google.co.jp/maps?q=和歌山県和歌山市和歌浦東2丁目,,一方 ( 西 1.7m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0100263-0023422,一般媒介★,https://www.homes.co.jp/tochi/b-1002630023422/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
580万円",和歌山県和歌山市楠見中,110.18平方メートル / 33.32坪,http://local.google.co.jp/maps?q=和歌山県和歌山市楠見中,,( 北西 6m 私道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0100263-0031770,仲介,https://www.homes.co.jp/tochi/b-1002630031770/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
618万円",和歌山県和歌山市小倉,208.57平方メートル (公簿) / 63.09坪,http://local.google.co.jp/maps?q=和歌山県和歌山市小倉,,一方 ( 北 4m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0029735,一般媒介★,https://www.homes.co.jp/tochi/b-1002630029735/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
500万円",和歌山県和歌山市湊3丁目,268.24平方メートル (公簿) / 81.14坪,http://local.google.co.jp/maps?q=和歌山県和歌山市湊3丁目,,( 西 6.3m 公道 間口9.9m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0033334,仲介,https://www.homes.co.jp/tochi/b-1002630033334/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
250万円",和歌山県和歌山市西浜1061-15,70.16平方メートル (公簿) / 21.22坪,http://local.google.co.jp/maps?q=和歌山県和歌山市西浜1061-15,,角地 ( 南東 5m ) ( 南西 4m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0118234-0000242,売主★,https://www.homes.co.jp/tochi/b-1182340000242/,株式会社ホームジャパン,大阪府和泉市府中町１丁目10-5　ジャパン幸ビル２F,1,画像あり
"
949万円",和歌山県和歌山市布施屋,241.32平方メートル (公簿) / 72.99坪,http://local.google.co.jp/maps?q=和歌山県和歌山市布施屋,,二方 ( 南 3m ) ( 北 1.5m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0100263-0033134,仲介,https://www.homes.co.jp/tochi/b-1002630033134/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
450万円",和歌山県紀の川市貴志川町長山,164.47平方メートル (公簿) / 49.75坪,http://local.google.co.jp/maps?q=和歌山県紀の川市貴志川町長山,,一方 ( 西 3.8m 私道 間口2m ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0100263-0031629,一般媒介★,https://www.homes.co.jp/tochi/b-1002630031629/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
980万円",和歌山県海南市日方,470.41平方メートル (公簿) / 142.29坪,http://local.google.co.jp/maps?q=和歌山県海南市日方,,角地 ( 北 3.7m 公道 間口12.7m ) ( 西 公道 間口16.5m ),非線引区域,宅地,商業地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0033623,仲介,https://www.homes.co.jp/tochi/b-1002630033623/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
400万円",和歌山県海南市大野中,143.57平方メートル (公簿) / 43.42坪,http://local.google.co.jp/maps?q=和歌山県海南市大野中,,一方 ( 南 ),非線引区域,宅地,近隣商業地域,平坦,所有権,不要,"古家あり 

",即時,0100263-0027715,仲介,https://www.homes.co.jp/tochi/b-1002630027715/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
500万円",和歌山県和歌山市栄谷,148.81平方メートル (公簿) / 45.01坪,http://local.google.co.jp/maps?q=和歌山県和歌山市栄谷,,角地 ( 北 ) ( 東 ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0033042,仲介,https://www.homes.co.jp/tochi/b-1002630033042/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
500万円",和歌山県和歌山市松江,201.18平方メートル (公簿) / 60.85坪,http://local.google.co.jp/maps?q=和歌山県和歌山市松江,,( 西 4.5m ),市街化区域,宅地,準工業地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0033576,仲介,https://www.homes.co.jp/tochi/b-1002630033576/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
640万円",和歌山県和歌山市和歌浦南3丁目,132.22平方メートル (公簿) / 39.99坪,http://local.google.co.jp/maps?q=和歌山県和歌山市和歌浦南3丁目,,( 南東 4.4m 間口7.3m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0032947,仲介,https://www.homes.co.jp/tochi/b-1002630032947/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
700万円",和歌山県海南市大野中,263.86平方メートル (公簿) / 79.81坪,http://local.google.co.jp/maps?q=和歌山県海南市大野中,,三方 ( 南 3.2m ) ( 東 2.5m ),非線引区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0031265,一般媒介★,https://www.homes.co.jp/tochi/b-1002630031265/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
600万円",和歌山県和歌山市中,115.83平方メートル (公簿) / 35.03坪,http://local.google.co.jp/maps?q=和歌山県和歌山市中,,一方 ( 南東 6m 公道 間口8.2m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0008681-0001706,仲介,https://www.homes.co.jp/tochi/b-86810001706/,センチュリー21際和歌山店,和歌山県和歌山市毛革屋丁25,1,画像あり
"
550万円",和歌山県和歌山市関戸5丁目,247.66平方メートル (公簿) / 74.91坪,http://local.google.co.jp/maps?q=和歌山県和歌山市関戸5丁目,,一方 ( 北 4m 公道 間口16m ),市街化区域,宅地,第一種低層住居専用地域,ひな段,所有権,不要,"古家あり 

",相談,3904991-0000017,一般媒介★,https://www.homes.co.jp/tochi/b-39049910000017/,株式会社アクティブマドリード,和歌山県和歌山市十一番丁10番地　Jamビル,1,画像あり
"
845万円",和歌山県和歌山市園部,155.31平方メートル (公簿) / 46.98坪,http://local.google.co.jp/maps?q=和歌山県和歌山市園部,,一方 ( 東 ),市街化区域,宅地,第二種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0100263-0032978,仲介,https://www.homes.co.jp/tochi/b-1002630032978/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
780万円",和歌山県和歌山市新堺丁10,106平方メートル (実測) / 32.06坪,http://local.google.co.jp/maps?q=和歌山県和歌山市新堺丁10,,( 北西 4.2m 公道 間口7.7m ),市街化区域,宅地,商業地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,0136702-0000106,専任媒介★,https://www.homes.co.jp/tochi/b-1367020000106/,株式会社さくらホーム,和歌山県和歌山市有本１１０,1,画像あり
"
1,000万円",和歌山県和歌山市北出島,214.06平方メートル (公簿) / 64.75坪,http://local.google.co.jp/maps?q=和歌山県和歌山市北出島,,一方 ( 西 3m 公道 間口12m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0008681-0006547,仲介,https://www.homes.co.jp/tochi/b-86810006547/,センチュリー21際和歌山店,和歌山県和歌山市毛革屋丁25,1,画像あり
"
920.25万円",和歌山県和歌山市湊1丁目,243.4平方メートル (公簿) / 73.62坪,http://local.google.co.jp/maps?q=和歌山県和歌山市湊1丁目,,( 南 6m ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0100263-0033064,仲介,https://www.homes.co.jp/tochi/b-1002630033064/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
450万円",和歌山県橋本市野243-6,362.26平方メートル (公簿) / 109.58坪,http://local.google.co.jp/maps?q=和歌山県橋本市野243-6,,一方 ( 南 4m 公道 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0128460-0000193,専任媒介★,https://www.homes.co.jp/tochi/b-1284600000193/,株式会社Mハウジング,和歌山県橋本市小原田68番地,1,画像あり
"
430万円",和歌山県和歌山市榎原,119.46平方メートル (公簿) / 36.13坪,http://local.google.co.jp/maps?q=和歌山県和歌山市榎原,,一方 ( 南 6m 公道 間口8.7m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0008681-0004596,仲介,https://www.homes.co.jp/tochi/b-86810004596/,センチュリー21際和歌山店,和歌山県和歌山市毛革屋丁25,1,画像あり
"
880万円",和歌山県和歌山市紀三井寺,199.11平方メートル (公簿) / 60.23坪,http://local.google.co.jp/maps?q=和歌山県和歌山市紀三井寺,,一方 ( 南 3.9m 間口9.9m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0008681-0002357,仲介,https://www.homes.co.jp/tochi/b-86810002357/,センチュリー21際和歌山店,和歌山県和歌山市毛革屋丁25,1,画像あり
"
845万円",和歌山県和歌山市園部,155.31平方メートル (公簿) / 46.98坪,http://local.google.co.jp/maps?q=和歌山県和歌山市園部,,一方 ( 東 10.7m ),市街化区域,宅地,第二種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0134525-0000460,仲介,https://www.homes.co.jp/tochi/b-1345250000460/,ヤマト住建株式会社　和歌山店,和歌山県和歌山市小雑賀608-1,1,画像あり
"
500万円",和歌山県和歌山市和歌浦中2丁目,110平方メートル (公簿) / 33.27坪,http://local.google.co.jp/maps?q=和歌山県和歌山市和歌浦中2丁目,,一方 ( 南西 3m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0134525-0000640,仲介,https://www.homes.co.jp/tochi/b-1345250000640/,ヤマト住建株式会社　和歌山店,和歌山県和歌山市小雑賀608-1,1,画像あり
"
980万円",和歌山県海南市日方,252.44平方メートル (公簿) / 76.36坪,http://local.google.co.jp/maps?q=和歌山県海南市日方,,二方 ( 東 1.6m 公道 間口2m ) ( 南 2.7m 公道 間口2m ),非線引区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0032407,一般媒介★,https://www.homes.co.jp/tochi/b-1002630032407/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
598万円",和歌山県和歌山市栄谷,105.76平方メートル (公簿) / 31.99坪,http://local.google.co.jp/maps?q=和歌山県和歌山市栄谷,,( 南 6m ) ( 西 4m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0134525-0000742,仲介,https://www.homes.co.jp/tochi/b-1345250000742/,ヤマト住建株式会社　和歌山店,和歌山県和歌山市小雑賀608-1,1,画像あり
"
750万円",和歌山県岩出市中黒,166.24平方メートル (公簿) / 50.28坪,http://local.google.co.jp/maps?q=和歌山県岩出市中黒,,-,都市計画区域外,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0100263-0030718,仲介,https://www.homes.co.jp/tochi/b-1002630030718/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
606万円",和歌山県和歌山市西浜,125.31平方メートル (公簿) / 37.9坪,http://local.google.co.jp/maps?q=和歌山県和歌山市西浜,,-,市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0134525-0000623,仲介,https://www.homes.co.jp/tochi/b-1345250000623/,ヤマト住建株式会社　和歌山店,和歌山県和歌山市小雑賀608-1,1,画像あり
"
400万円",和歌山県和歌山市下三毛650・651 倉庫・ガレ-ジ付土地,558.67平方メートル (公簿) / 168.99坪,http://local.google.co.jp/maps?q=和歌山県和歌山市下三毛650・651 倉庫・ガレ-ジ付土地,,一方 ( 北 3m 公道 ),市街化調整区域,宅地,無指定,高台,所有権,不要,"古家あり 

",相談,0123616-0000471,専任媒介,https://www.homes.co.jp/tochi/b-1236160000471/,タニガワ住宅株式会社,和歌山県紀の川市中井阪２０９－５,1,画像あり
"
580万円",和歌山県和歌山市大谷,112.69平方メートル (公簿) / 34.08坪,http://local.google.co.jp/maps?q=和歌山県和歌山市大谷,,一方 ( 北 6m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0134525-0000457,仲介,https://www.homes.co.jp/tochi/b-1345250000457/,ヤマト住建株式会社　和歌山店,和歌山県和歌山市小雑賀608-1,1,画像あり
"
430万円",和歌山県和歌山市榎原,119.46平方メートル (公簿) / 36.13坪,http://local.google.co.jp/maps?q=和歌山県和歌山市榎原,,一方 ( 南 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0033216,仲介,https://www.homes.co.jp/tochi/b-1002630033216/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
467.2万円",和歌山県和歌山市吉礼,308.92平方メートル (公簿) / 93.44坪,http://local.google.co.jp/maps?q=和歌山県和歌山市吉礼,,一方 ( 西 3m 公道 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0100263-0032294,仲介,https://www.homes.co.jp/tochi/b-1002630032294/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
670万円",和歌山県有田郡広川町大字広102-1,753.07平方メートル (公簿) / 227.8坪,http://local.google.co.jp/maps?q=和歌山県有田郡広川町大字広102-1,,二方 ( 西 13m 公道 間口33m ) ( 東 5m 公道 間口13m ),都市計画区域外,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0118234-0000034,専属専任媒介★,https://www.homes.co.jp/tochi/b-1182340000034/,株式会社ホームジャパン,大阪府和泉市府中町１丁目10-5　ジャパン幸ビル２F,1,画像あり
"
450万円",和歌山県和歌山市紀三井寺,82.66平方メートル (公簿) / 25坪,http://local.google.co.jp/maps?q=和歌山県和歌山市紀三井寺,,角地 ( 南 4m 公道 ) ( 東 5m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0100263-0030332,仲介,https://www.homes.co.jp/tochi/b-1002630030332/,アズマハウス株式会社,和歌山県和歌山市黒田１丁目２番17号　アズマハウスビル3階,1,画像あり
"
750万円",和歌山県海南市黒江,327.57平方メートル (公簿) / 99.08坪,http://local.google.co.jp/maps?q=和歌山県海南市黒江,,一方 ( 南 2.1m 公道 ),非線引区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0008681-0004726,専任媒介,https://www.homes.co.jp/tochi/b-86810004726/,センチュリー21際和歌山店,和歌山県和歌山市毛革屋丁25,1,画像あり
