価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
400万円,千葉県銚子市春日町, 157.83㎡（公簿）,http://local.google.co.jp/maps?q=千葉県銚子市春日町,駐車場 空有 (1台) 無料, 一方 ( 南 8m 公道 間口13.8m ), 非線引区域, 宅地, 第一種住居地域, 平坦, 所有権, 不要,空家, 相談, 3702188-0000022, 専任媒介,https://www.homes.co.jp/kodate/b-37021880000022/,くらしあ株式会社　イエステーション銚子店,千葉県銚子市中央町15-1,2,画像あり
500万円,千葉県鎌ケ谷市東初富1丁目, 87㎡（公簿）,http://local.google.co.jp/maps?q=千葉県鎌ケ谷市東初富1丁目,, 一方 ( 北西 3.9m 私道 間口10m ), 市街化区域, 宅地, 第一種低層住居専用地域, 平坦, 所有権, 不要,空家, 即時, 0008669-0023252, 専任媒介,https://www.homes.co.jp/kodate/b-86690023252/,センチュリー21ベストランド五香,千葉県松戸市常盤平５丁目28-5ジュウェル常盤平1-2,2,画像あり
990万円,千葉県野田市瀬戸179-4, 181.38㎡（公簿）,http://local.google.co.jp/maps?q=千葉県野田市瀬戸179-4,, 角地 ( 北西 6m 公道 ) ( 南東 6m 公道 ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,居住中, 相談, 0141832-0000835, 専任媒介,https://www.homes.co.jp/kodate/b-1418320000835/,株式会社日本アイディアル不動産,千葉県柏市桜台1-1　サクラヒルズ201,2,画像あり
700万円,千葉県船橋市田喜野井5丁目, 55.72㎡（公簿）,http://local.google.co.jp/maps?q=千葉県船橋市田喜野井5丁目,駐車場 無, 一方 ( 北西 4.5m 間口6.7m ), 市街化区域, 宅地, 第一種中高層住居専用地域, 平坦, 所有権, 不要,空家, 即時, 0007867-0055549, 専任媒介,https://www.homes.co.jp/kodate/b-78670055549/,センチュリー21ベストランド,千葉県船橋市芝山２丁目2-1-101,2,画像あり
880万円,千葉県鎌ケ谷市北中沢2丁目, 78.4㎡（公簿）,http://local.google.co.jp/maps?q=千葉県鎌ケ谷市北中沢2丁目,駐車場 無, 一方 ( 北西 4m 私道 間口8.7m ), 市街化区域, 山林, 第一種低層住居専用地域, 平坦, 所有権, 不要,空家, 相談, 0007927-0018693, 一般媒介,https://www.homes.co.jp/kodate/b-79270018693/,センチュリー21共栄土地,千葉県松戸市日暮１丁目5-9グリーンプラザ八柱第3　1階,2,画像あり
450万円,千葉県茂原市長清水16, 217.25㎡,http://local.google.co.jp/maps?q=千葉県茂原市長清水16,駐車場 空有 無料,, 非線引区域, 宅地, 第一種中高層住居専用地域, 平坦, 所有権, 不要,空家備考土地６５坪。日当り良し。のまま、引渡しです。リフォーム修繕が好きな方にお勧め。ご見学予約受付中。, 即時備考土地６５坪。日当り良し。現況のまま、です。リフォーム修繕が好きな方にお勧め。ご見学予約受付中。, 0102034-0002455, 仲介,https://www.homes.co.jp/kodate/b-1020340002455/,総武建設株式会社　本社営業部,千葉県八街市八街ほ310-2,2,画像あり
600万円,千葉県山武郡九十九里町不動堂, 164.72㎡（公簿）,http://local.google.co.jp/maps?q=千葉県山武郡九十九里町不動堂,, 一方 ( 東 4m 私道 ), 非線引区域, 宅地, 第一種中高層住居専用地域,, 所有権, 不要,空家, 相談, 0110264-0002472, 仲介,https://www.homes.co.jp/kodate/b-1102640002472/,アインズホーム株式会社　東金本店,千葉県東金市東岩崎２７番地９,2,画像あり
999万円,千葉県大網白里市下ヶ傍示722-20, 229㎡（公簿）,http://local.google.co.jp/maps?q=千葉県大網白里市下ヶ傍示722-20,駐車場 空有 (2台) 無料, 一方 ( 東 4m 私道 ), 市街化調整区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 2022年11月 下旬, 0122014-0000431, 売主,https://www.homes.co.jp/kodate/b-1220140000431/,株式会社カチタス 茂原店,千葉県茂原市高師４９４‐１,2,画像あり
580万円,千葉県山武郡九十九里町片貝, 232.26㎡（公簿）,http://local.google.co.jp/maps?q=千葉県山武郡九十九里町片貝,駐車場 空有 無料, 角地 ( 北東 5m 私道 ) ( 南東 7.5m 公道 ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,居住中, 相談備考[物件コード]112001-17575、※私道持分：他5筆有り※住替えの為、に3ヶ月ほど猶予がかかります。※契約不適合責任免責▼片貝小学校1.1km▼九十九里中学校1.1km▼スーパーハヤシ622m▼ヤックスドラック2.2km, 0008131-0016650, 専任媒介,https://www.homes.co.jp/kodate/b-81310016650/,センチュリー21アーネスト東金店,千葉県東金市福俵376日世第一ビル１Ｆ,2,画像あり
780万円,千葉県山武郡横芝光町北清水, 173.41㎡（公簿）,http://local.google.co.jp/maps?q=千葉県山武郡横芝光町北清水,駐車場 空有 (3台) 無料, 二方 ( 南 3.8m 公道 間口13.2m ) ( 東 6m 私道 間口9.2m ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,居住中, 相談, 0008131-0016639, 仲介,https://www.homes.co.jp/kodate/b-81310016639/,センチュリー21アーネスト東金店,千葉県東金市福俵376日世第一ビル１Ｆ,2,画像あり
750万円,千葉県茂原市小林, 251㎡（公簿）,http://local.google.co.jp/maps?q=千葉県茂原市小林,駐車場 無, 一方 ( 西 8m 公道 間口15m ), 非線引区域, 宅地, 第一種住居地域,, 所有権, 不要,空家, 相談, 0110265-0002408, 専任媒介,https://www.homes.co.jp/kodate/b-1102650002408/,アインズホーム株式会社　茂原支店,千葉県茂原市腰当１１５０番地,2,画像あり
598万円,千葉県銚子市犬吠埼10292-259, 117.02㎡,http://local.google.co.jp/maps?q=千葉県銚子市犬吠埼10292-259,駐車場 空有 (1台) 無料 車種により、駐車1台,, 非線引区域, 宅地, 第一種住居地域, 平坦, 所有権, 不要,空家備考のまま、引き渡しです。日当たり良し。銚子電鉄　外川駅まで３８０ｍ、長崎海水浴場まで７００ｍ、高神小学校まで１４０ｍ、第二中学校まで２４０ｍ。リフォーム修繕が好きな方にお勧め。別宅、釣り好きな方にお勧め。ご見学予約受付中。, 即時, 0102034-0002429, 仲介,https://www.homes.co.jp/kodate/b-1020340002429/,総武建設株式会社　本社営業部,千葉県八街市八街ほ310-2,2,画像あり
660万円,千葉県千葉市花見川区長作台2丁目, 82㎡（公簿）,http://local.google.co.jp/maps?q=千葉県千葉市花見川区長作台2丁目,,,,,,, 所有権, 不要,空家, 即時, 0144943-0000007, 一般媒介,https://www.homes.co.jp/kodate/b-1449430000007/,株式会社錦盛林商事,東京都台東区東上野５丁目18-3,2,画像あり
850万円,千葉県浦安市東野2丁目, 19.57㎡（公簿）,http://local.google.co.jp/maps?q=千葉県浦安市東野2丁目,駐車場 無,, 市街化区域, 宅地, 第一種低層住居専用地域, 平坦, 所有権, 不要,空家, 即時, 3705253-0000431, 専属専任媒介,https://www.homes.co.jp/kodate/b-37052530000431/,スターツピタットハウス株式会社　新浦安店,千葉県浦安市入船４丁目６－１　M・Y・Mビル１F,2,画像あり
790万円,千葉県八街市東吉田, 134.9㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市東吉田,駐車場 空有 (2台) 無料, 一方 ( 西 6m 私道 間口9m ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 相談, 0007515-0008938, 仲介,https://www.homes.co.jp/kodate/b-75150008938/,センチュリー21Associe,千葉県八街市八街ほ316-18,2,画像あり
680万円,千葉県八千代市麦丸, 231.48㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八千代市麦丸,駐車場 空有 (2台) 無料 車種によります。備考[物件コード]087602-17460、前面道路約6.6ｍ・屋根付き駐車場, 一方 ( 北 6.6m 公道 ), 市街化調整区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 即時, 0008832-0004210, 仲介,https://www.homes.co.jp/kodate/b-88320004210/,センチュリー21ベストランド八千代中央店,千葉県八千代市ゆりのき台２丁目1-1,2,画像あり
480万円,千葉県銚子市柴崎町2丁目, 346.44㎡（公簿）,http://local.google.co.jp/maps?q=千葉県銚子市柴崎町2丁目,駐車場 空有 無料, 一方 ( 南 4.5m 私道 位置指定 間口24m ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 相談, 3702188-0000020, 専任媒介,https://www.homes.co.jp/kodate/b-37021880000020/,くらしあ株式会社　イエステーション銚子店,千葉県銚子市中央町15-1,2,画像あり
390万円,千葉県匝瑳市八日市場イ, 164.59㎡（公簿）,http://local.google.co.jp/maps?q=千葉県匝瑳市八日市場イ,駐車場 空有 無料, ( 東 2.9m 公道 間口11.1m ) ( 南 2m 公道 間口13.2m ), 非線引区域備考道路予定地内→（決定している） 3・4・3田町・下出羽線　計画幅員16ｍ 建物がかかる場合、法53条の許可申請が必要となる。 建築基準法22条エリアです。2階東南側にバルコニー付き JR総武本線「八日市場」駅まで約819m／徒歩11分 天神山公園まで約300m, 宅地, 第一種住居地域, 平坦, 所有権, 不要,空家, 即時, 3702167-0000299, 専任媒介,https://www.homes.co.jp/kodate/b-37021670000299/,くらしあ株式会社　イエステーション旭店,千葉県旭市イ-2596,2,画像あり
298万円,千葉県銚子市東小川町2231-3, 82.83㎡,http://local.google.co.jp/maps?q=千葉県銚子市東小川町2231-3,駐車場 無備考駐車場なし。第三中学校まで２４５ｍ・飯沼小学校まで５３３ｍ。リフォーム修繕が好きな方にお勧め。現況のまま、引渡しです。ご見学予約受付中。,, 非線引区域, 宅地, 第一種住居地域, 平坦, 所有権, 不要,空家備考駐車場なし。第三中学校まで２４５ｍ・飯沼小学校まで５３３ｍ。リフォーム修繕が好きな方にお勧め。のまま、引渡しです。ご見学予約受付中。, 即時備考駐車場なし。第三中学校まで２４５ｍ・飯沼小学校まで５３３ｍ。リフォーム修繕が好きな方にお勧め。現況のまま、です。ご見学予約受付中。, 0102034-0002456, 仲介,https://www.homes.co.jp/kodate/b-1020340002456/,総武建設株式会社　本社営業部,千葉県八街市八街ほ310-2,2,画像あり
888万円,千葉県山武市横田, 249.65㎡（公簿）,http://local.google.co.jp/maps?q=千葉県山武市横田,駐車場 空有 (10台) 無料 車種によりますが10台駐車可能です, 一方 ( 北西 6m 私道 ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0110886-0007476, 仲介,https://www.homes.co.jp/kodate/b-1108860007476/,アチーブホーム株式会社,千葉県富里市七栄２９８－６２,2,画像あり
880万円,千葉県八街市榎戸466-7, 167.99㎡,http://local.google.co.jp/maps?q=千葉県八街市榎戸466-7,駐車場 空有 (2台) 無料,, 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家備考のまま、引渡しです。, 即時備考現況のまま、です。, 0102034-0002475, 仲介,https://www.homes.co.jp/kodate/b-1020340002475/,総武建設株式会社　本社営業部,千葉県八街市八街ほ310-2,2,画像あり
680万円,千葉県大網白里市北今泉, 198.34㎡,http://local.google.co.jp/maps?q=千葉県大網白里市北今泉,駐車場 空有 (2台) 無料, 角地 ( 東 5.8m ) ( 北 2.9m ), 市街化区域, 宅地, 第一種住居地域,, 所有権, 不要,空家, 即時, 0108007-0003021, 仲介,https://www.homes.co.jp/kodate/b-1080070003021/,株式会社三越ハウジング,千葉県大網白里市駒込４３８番９,2,画像あり
780万円,千葉県茂原市法目, 410.74㎡（公簿）,http://local.google.co.jp/maps?q=千葉県茂原市法目,駐車場 空有 (2台) 無料, 一方 ( 南東 4m 公道 ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 相談, 0008131-0016534, 一般媒介,https://www.homes.co.jp/kodate/b-81310016534/,センチュリー21アーネスト東金店,千葉県東金市福俵376日世第一ビル１Ｆ,2,画像あり
700万円,千葉県大網白里市下ヶ傍示, 420㎡（公簿）,http://local.google.co.jp/maps?q=千葉県大網白里市下ヶ傍示,駐車場 空有 無料, 一方 ( 西 5m 公道 ), 市街化調整区域, 山林, 無指定, 平坦, 所有権, 不要,空家, 相談, 0008131-0016486, 専任媒介,https://www.homes.co.jp/kodate/b-81310016486/,センチュリー21アーネスト東金店,千葉県東金市福俵376日世第一ビル１Ｆ,2,画像あり
800万円,千葉県大網白里市柿餅, 166.71㎡（公簿）,http://local.google.co.jp/maps?q=千葉県大網白里市柿餅,, 一方 ( 北 4m 私道 間口15m ), 市街化調整区域, 宅地, 無指定,, 所有権, 不要,居住中, 相談, 0110265-0002237, 専任媒介,https://www.homes.co.jp/kodate/b-1102650002237/,アインズホーム株式会社　茂原支店,千葉県茂原市腰当１１５０番地,2,画像あり
580万円,千葉県山武市大木, 469㎡（公簿）備考◇軽量鉄骨造平屋建2LDKの間取り ◇全居室7.5帖以上の広々とした室内空間です。 ◇約15.7帖の車庫付き☆ ◇約142.1 坪の広さ♪,http://local.google.co.jp/maps?q=千葉県山武市大木,駐車場 空有 無料, 三方 ( 北東 3.6m 私道 間口15.8m ) ( 西 2.5m 公道 間口13.8m ) ( 南西 3.5m 私道 間口15.9m ), 非線引区域, 山林, 無指定, 平坦, 所有権, 不要,空家, 即時, 3702187-0000020, 専任媒介,https://www.homes.co.jp/kodate/b-37021870000020/,くらしあ株式会社　イエステーション横芝光店,千葉県山武郡横芝光町宮川5647-4,2,画像あり
980万円,千葉県大網白里市細草294-1," 1,302.47㎡（公簿）",http://local.google.co.jp/maps?q=千葉県大網白里市細草294-1,駐車場 空有 (10台) 無料,, 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 即時, 0113125-0000470, 仲介,https://www.homes.co.jp/kodate/b-1131250000470/,有限会社栄光開発,千葉県八街市八街ほ２２４－１６,2,画像あり
900万円,千葉県山武郡横芝光町栗山, 390.08㎡（公簿）,http://local.google.co.jp/maps?q=千葉県山武郡横芝光町栗山,, 角地 ( 南東 4m 私道 ) ( 南西 4m 私道 ), 非線引区域, 宅地, 第一種中高層住居専用地域,, 所有権, 不要,空家, 相談, 0110264-0002466, 仲介,https://www.homes.co.jp/kodate/b-1102640002466/,アインズホーム株式会社　東金本店,千葉県東金市東岩崎２７番地９,2,画像あり
800万円,千葉県野田市木間ケ瀬, 140.19㎡（公簿）,http://local.google.co.jp/maps?q=千葉県野田市木間ケ瀬,駐車場 空有 無料, 一方 ( 南東 7m 公道 間口8m ), 市街化調整区域, 宅地, 無指定,, 所有権, 不要,賃貸中, 相談, 0100751-0022407, 専任媒介,https://www.homes.co.jp/kodate/b-1007510022407/,朝日リビング株式会社柏営業所,千葉県柏市旭町１丁目５－１２　末広インビル１Ｆ,2,画像あり
848万円,千葉県松戸市千駄堀, 73.71㎡（公簿）,http://local.google.co.jp/maps?q=千葉県松戸市千駄堀,駐車場 無, 一方 ( 北 4m 公道 間口7.1m ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 相談, 0008407-0014963, 一般媒介,https://www.homes.co.jp/kodate/b-84070014963/,センチュリー21五大ホーム,千葉県松戸市小金２　ピコティ西館１０６,2,画像あり
590万円,千葉県夷隅郡大多喜町泉水, 485.95㎡（公簿）,http://local.google.co.jp/maps?q=千葉県夷隅郡大多喜町泉水,駐車場 空有 無料, 一方 ( 南 2m 公道 ), 区域外, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0110265-0002438, 一般媒介,https://www.homes.co.jp/kodate/b-1102650002438/,アインズホーム株式会社　茂原支店,千葉県茂原市腰当１１５０番地,2,画像あり
710万円,千葉県香取郡東庄町笹川ろ, 270.68㎡（公簿）,http://local.google.co.jp/maps?q=千葉県香取郡東庄町笹川ろ,駐車場 空有 無料, 一方 ( 南東 4.5m 公道 ), 非線引区域, 宅地, 第二種中高層住居専用地域, 平坦, 所有権, 不要,空家, 即時, 3702167-0000291, 専任媒介,https://www.homes.co.jp/kodate/b-37021670000291/,くらしあ株式会社　イエステーション旭店,千葉県旭市イ-2596,2,画像あり
980万円,千葉県松戸市栄町3丁目, 57.67㎡（公簿）,http://local.google.co.jp/maps?q=千葉県松戸市栄町3丁目,駐車場 無,, 市街化区域, 宅地, 第一種中高層住居専用地域,, 所有権, 不要,居住中, 相談, 3709108-0003343, 専任媒介,https://www.homes.co.jp/kodate/b-37091080003343/,ポラスグループ　株式会社中央住宅　ポラス住まいの情報館　松戸北営業所,千葉県松戸市上本郷900-2中央第10北松戸ビル1Ｆ,2,画像あり
480万円,千葉県長生郡白子町関, 149.31㎡,http://local.google.co.jp/maps?q=千葉県長生郡白子町関,駐車場 空有 無料, 一方 ( 南 4m ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 即時, 0108007-0003012, 仲介,https://www.homes.co.jp/kodate/b-1080070003012/,株式会社三越ハウジング,千葉県大網白里市駒込４３８番９,2,画像あり
580万円,千葉県印旛郡酒々井町酒々井773-4, 262.13㎡（公簿）,http://local.google.co.jp/maps?q=千葉県印旛郡酒々井町酒々井773-4,, 二方 ( 北東 3.1m 公道 間口12.9m ) ( 南西 2m 公道 間口12.6m ), 市街化区域, 宅地, 第一種低層住居専用地域, 平坦, 所有権, 不要,賃貸中, 相談, 0000471-0000375, 専任媒介,https://www.homes.co.jp/kodate/b-4710000375/,株式会社　第一ホーム,千葉県印旛郡酒々井町中川３４２番地１,2,画像あり
830万円,千葉県東金市日吉台6丁目, 182.4㎡（公簿）,http://local.google.co.jp/maps?q=千葉県東金市日吉台6丁目,駐車場 空有 無料, 角地 ( 北 6m 公道 ) ( 西 6m 公道 ), 非線引区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家備考[物件コード]099401-10080、※境界非明示・有姿, 相談, 0007515-0008876, 仲介,https://www.homes.co.jp/kodate/b-75150008876/,センチュリー21Associe,千葉県八街市八街ほ316-18,2,画像あり
420万円,千葉県銚子市長崎町, 128㎡（公簿）,http://local.google.co.jp/maps?q=千葉県銚子市長崎町,駐車場 空有 無料, 角地 ( 北 3.5m 公道 間口13.5m ) ( 東 2.5m 間口8.9m ), 非線引区域, 原野, 第二種住居地域,, 所有権, 不要,空家, 相談, 3702188-0000031, 専任媒介,https://www.homes.co.jp/kodate/b-37021880000031/,くらしあ株式会社　イエステーション銚子店,千葉県銚子市中央町15-1,2,画像あり
650万円,千葉県八街市大木, 150.29㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市大木,駐車場 空有 (1台) 無料, 角地 ( 北 4m 私道 ) ( 西 5m 位置指定 ) ( 東 6m 私道 ), 非線引区域, 宅地, 第二種中高層住居専用地域,, 所有権, 不要,居住中, 相談, 0008764-0006419, 専任媒介,https://www.homes.co.jp/kodate/b-87640006419/,センチュリー21ライフトラスト,千葉県千葉市稲毛区六方町26-5,2,画像あり
980万円,千葉県富里市十倉, 147.49㎡（公簿）,http://local.google.co.jp/maps?q=千葉県富里市十倉,駐車場 空有 (2台) 無料, 一方 ( 南西 6.1m 私道 ), 市街化調整区域備考■備考■ ・契約不適合責任免責（現況有姿）となります ・間取り図と相違があった場合は現況を優先します ・再建築時は法第34条第12号・県条例第5号許可が必要 ・私道持分あり ・令和3年2月　鼻隠・臥梁部　タイル補修工事済 　バルコニー・屋上防水メンテナンス工事済  【建物状況調査に関する情報】 　売主にて実施の予定なし、買主の実施可能, 宅地, 無指定,, 所有権, 不要,空家備考■備考■ ・契約不適合責任免責（有姿）となります ・間取り図と相違があった場合はを優先します ・再建築時は都市計画法第34条第12号・県条例第5号許可が必要 ・私道持分あり ・令和3年2月　鼻隠・臥梁部　タイル補修工事済 　バルコニー・屋上防水メンテナンス工事済  【建物状況調査に関する情報】 　売主にて実施の予定なし、買主の実施可能, 相談, 3702168-0000321, 専任媒介,https://www.homes.co.jp/kodate/b-37021680000321/,イエステーション都賀店　株式会社ハウスエージェント,千葉県千葉市若葉区都賀３丁目19-1,2,画像あり
800万円,千葉県習志野市藤崎1丁目, 99.17㎡（公簿）,http://local.google.co.jp/maps?q=千葉県習志野市藤崎1丁目,駐車場 無, 接道なし, 市街化区域, 宅地, 第一種低層住居専用地域, 平坦, 所有権, 不要,空家, 相談, 0126000-0000231, 専任媒介,https://www.homes.co.jp/kodate/b-1260000000231/,株式会社ユニバース,東京都渋谷区本町３丁目14-3 松尾ビル4Ｆ,2,画像あり
700万円,千葉県野田市山崎, 87.45㎡（公簿）,http://local.google.co.jp/maps?q=千葉県野田市山崎,駐車場 無, 角地 ( 北東 4.5m 私道 間口10.5m ) ( 北西 4m 私道 間口4.7m ), 市街化区域, 宅地, 第一種低層住居専用地域, 平坦, 所有権, 不要,空家, 相談, 3709112-0002934, 専任媒介,https://www.homes.co.jp/kodate/b-37091120002934/,ポラスグループ　株式会社中央住宅　ポラス住まいの情報館　おおたかの森営業所,千葉県流山市市野谷666-1　シェーンガルテン1階,2,画像あり
900万円,千葉県松戸市中和倉, 129.62㎡（公簿）,http://local.google.co.jp/maps?q=千葉県松戸市中和倉,駐車場 無,, 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 相談, 3709108-0003463, 専任媒介,https://www.homes.co.jp/kodate/b-37091080003463/,ポラスグループ　株式会社中央住宅　ポラス住まいの情報館　松戸北営業所,千葉県松戸市上本郷900-2中央第10北松戸ビル1Ｆ,2,画像あり
780万円,千葉県八街市八街に, 102.57㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市八街に,, 一方 ( 北西 6m 私道 位置指定 間口6.9m ) ( 南東 6m 私道 間口6.9m ), 非線引区域, 宅地, 無指定,, 所有権, 不要,居住中, 相談, 0110266-0002518, 仲介,https://www.homes.co.jp/kodate/b-1102660002518/,アインズホーム株式会社　八街支店,千葉県八街市八街ほ243-8,2,画像あり
750万円,千葉県八街市八街は, 149㎡（実測）,http://local.google.co.jp/maps?q=千葉県八街市八街は,,, 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 即時, 0139121-0000059, 専任媒介,https://www.homes.co.jp/kodate/b-1391210000059/,株式会社サングッド,千葉県大網白里市大網505-6,2,画像あり
