価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
980万円",滋賀県近江八幡市篠原町3丁目,178.76平方メートル (公簿) / 54.07坪,http://local.google.co.jp/maps?q=滋賀県近江八幡市篠原町3丁目,,一方 ( 北西 5.7m 公道 間口9.8m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0114561-0001487,専任媒介,https://www.homes.co.jp/tochi/b-1145610001487/,アヤハ不動産株式会社　近江八幡営業所,滋賀県近江八幡市鷹飼町５３１,1,画像あり
"
350万円",滋賀県大津市本堅田2丁目,65.72平方メートル (公簿) / 19.88坪,http://local.google.co.jp/maps?q=滋賀県大津市本堅田2丁目,,二方 ( 東 2.2m 公道 ) ( 西 1.6m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0117406-0002304,専任媒介,https://www.homes.co.jp/tochi/b-1174060002304/,株式会社匠工房　野洲店,滋賀県野洲市西河原1丁目2227,1,画像あり
"
480万円",滋賀県彦根市中藪1丁目,185.12平方メートル (公簿) / 55.99坪,http://local.google.co.jp/maps?q=滋賀県彦根市中藪1丁目,,一方 ( 北 2.7m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0129412-0001609,仲介,https://www.homes.co.jp/tochi/b-1294120001609/,ハウスドゥ！彦根店　株式会社まごころ住宅,滋賀県彦根市戸賀町153-4,1,画像あり
"
980万円",滋賀県近江八幡市川原町2丁目,160.89平方メートル (公簿) / 48.66坪,http://local.google.co.jp/maps?q=滋賀県近江八幡市川原町2丁目,,角地 ( 南東 6.4m 公道 間口7.2m ) ( 北東 7m 公道 間口9m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0114561-0001481,専任媒介,https://www.homes.co.jp/tochi/b-1145610001481/,アヤハ不動産株式会社　近江八幡営業所,滋賀県近江八幡市鷹飼町５３１,1,画像あり
"
600万円",滋賀県湖南市平松,252.54平方メートル (公簿) / 76.39坪,http://local.google.co.jp/maps?q=滋賀県湖南市平松,,( 北 公道 ),市街化調整区域,宅地,無指定,高台,所有権,不要,"古家あり 

",相談,0138048-0000539,仲介,https://www.homes.co.jp/tochi/b-1380480000539/,しげのぶ不動産　株式会社重信工務店,滋賀県湖南市平松北１丁目4番地,1,画像あり
"
550万円",滋賀県野洲市大篠原,991.72平方メートル (公簿) / 299.99坪,http://local.google.co.jp/maps?q=滋賀県野洲市大篠原,,一方 ( 西 3.5m ),市街化調整区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,0101426-0004989,仲介,https://www.homes.co.jp/tochi/b-1014260004989/,株式会社福屋不動産販売　守山店,滋賀県守山市勝部町1丁目15-23　シャリエ守山勝部1階,1,画像あり
"
930万円",滋賀県大津市比叡辻1丁目,120.74平方メートル (公簿) / 36.52坪,http://local.google.co.jp/maps?q=滋賀県大津市比叡辻1丁目,,一方 ( 北東 7.6m 公道 間口2.6m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0136430-0000113,専任媒介★,https://www.homes.co.jp/tochi/b-1364300000113/,株式会社真栄ハウジング,滋賀県大津市際川３丁目32番7号,1,画像あり
"
250万円",滋賀県大津市大物,166平方メートル (公簿) / 50.21坪,http://local.google.co.jp/maps?q=滋賀県大津市大物,,一方 ( 北西 ),市街化調整区域,山林,無指定,-,所有権,不要,"古家あり 

",相談,0117406-0002308,専任媒介,https://www.homes.co.jp/tochi/b-1174060002308/,株式会社匠工房　野洲店,滋賀県野洲市西河原1丁目2227,1,画像あり
"
600万円",滋賀県東近江市一式町,571.13平方メートル (公簿) / 172.76坪,http://local.google.co.jp/maps?q=滋賀県東近江市一式町,,( 北 ),都市計画区域外,宅地,無指定,平坦,所有権,不要,"古家あり 

",即時,3901511-0000725,一般媒介,https://www.homes.co.jp/tochi/b-39015110000725/,星和都市開発株式会社,滋賀県東近江市八日市緑町１８－５,1,画像あり
"
650万円",滋賀県湖南市下田,142.78平方メートル (公簿) / 43.19坪,http://local.google.co.jp/maps?q=滋賀県湖南市下田,,一方 ( 北西 6.5m 公道 間口12m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101433-0009424,専属専任媒介,https://www.homes.co.jp/tochi/b-1014330009424/,株式会社福屋不動産販売　草津店,滋賀県草津市野村２丁目2-1 ソネット草津1階,1,画像あり
"
780万円",滋賀県彦根市京町3丁目,92平方メートル (公簿) / 27.83坪,http://local.google.co.jp/maps?q=滋賀県彦根市京町3丁目,,一方 ( 南東 11m 公道 ),市街化区域,宅地,商業地域,平坦,所有権,不要,"古家あり 

",相談,0101403-0007844,専任媒介,https://www.homes.co.jp/tochi/b-1014030007844/,株式会社福屋不動産販売　彦根店,滋賀県彦根市京町２丁目1-2,1,画像あり
"
890万円",滋賀県大津市下阪本4丁目,161.88平方メートル (公簿) / 48.96坪,http://local.google.co.jp/maps?q=滋賀県大津市下阪本4丁目,,一方 ( 北西 2m 公道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0107305-0002347,仲介,https://www.homes.co.jp/tochi/b-1073050002347/,ハウスドゥ！大津石山店　有限会社マキ不動産販売,滋賀県大津市粟津町２番６３号 CS石山ビル,1,画像あり
"
832.8万円",滋賀県彦根市古沢町512-4,137.67平方メートル (公簿) / 41.64坪,http://local.google.co.jp/maps?q=滋賀県彦根市古沢町512-4,,一方 ( 北西 4m 公道 間口11.9m ),市街化区域,宅地,準工業地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,0146389-0000035,売主,https://www.homes.co.jp/tochi/b-1463890000035/,マコトホーム彦根店　株式会社オネスト,滋賀県彦根市小泉町599-1,1,画像あり
"
750万円",滋賀県彦根市後三条町,198.33平方メートル (公簿) / 59.99坪,http://local.google.co.jp/maps?q=滋賀県彦根市後三条町,,一方 ( 北西 3.1m 公道 間口11.2m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0129412-0001659,仲介,https://www.homes.co.jp/tochi/b-1294120001659/,ハウスドゥ！彦根店　株式会社まごころ住宅,滋賀県彦根市戸賀町153-4,1,画像あり
"
280万円",滋賀県長浜市末広町,55.54平方メートル (公簿) / 16.8坪,http://local.google.co.jp/maps?q=滋賀県長浜市末広町,,一方 ( 北 2.5m 私道 間口5m ),市街化区域,宅地,工業地域,-,所有権,不要,"古家あり 

",相談,0101403-0007904,一般媒介,https://www.homes.co.jp/tochi/b-1014030007904/,株式会社福屋不動産販売　彦根店,滋賀県彦根市京町２丁目1-2,1,画像あり
"
750万円",滋賀県彦根市後三条町,198.33平方メートル (公簿) / 59.99坪,http://local.google.co.jp/maps?q=滋賀県彦根市後三条町,,一方 ( 北西 3.1m 公道 間口11.2m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0129412-0001658,仲介,https://www.homes.co.jp/tochi/b-1294120001658/,ハウスドゥ！彦根店　株式会社まごころ住宅,滋賀県彦根市戸賀町153-4,1,画像あり
"
585万円",滋賀県湖南市菩提寺西7丁目,234.6平方メートル / 70.96坪,http://local.google.co.jp/maps?q=滋賀県湖南市菩提寺西7丁目,,( 北 6m 公道 間口12.8m ),市街化区域,宅地,第一種低層住居専用地域,ひな段,所有権,不要,"古家あり 

",相談,0138048-0000412,仲介,https://www.homes.co.jp/tochi/b-1380480000412/,しげのぶ不動産　株式会社重信工務店,滋賀県湖南市平松北１丁目4番地,1,画像あり
"
600万円",滋賀県彦根市鳥居本町,314.04平方メートル (公簿) / 94.99坪,http://local.google.co.jp/maps?q=滋賀県彦根市鳥居本町,,一方 ( 西 10m 公道 ),市街化区域,宅地,近隣商業地域,-,所有権,不要,"古家あり 

",相談,0129412-0001191,仲介,https://www.homes.co.jp/tochi/b-1294120001191/,ハウスドゥ！彦根店　株式会社まごころ住宅,滋賀県彦根市戸賀町153-4,1,画像あり
"
350万円",滋賀県長浜市富田町,294.84平方メートル (公簿) / 89.18坪,http://local.google.co.jp/maps?q=滋賀県長浜市富田町,,一方 ( 西 4.6m 公道 ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0101403-0007509,仲介,https://www.homes.co.jp/tochi/b-1014030007509/,株式会社福屋不動産販売　彦根店,滋賀県彦根市京町２丁目1-2,1,画像あり
"
480万円",滋賀県甲賀市甲南町深川1953,247.39平方メートル / 74.83坪,http://local.google.co.jp/maps?q=滋賀県甲賀市甲南町深川1953,,一方 ( 北東 3m 間口12.4m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0136019-0000013,専属専任媒介★,https://www.homes.co.jp/tochi/b-1360190000013/,有限会社北山工務店,京都府京都市左京区岩倉南池田町５３‐２,1,画像あり
"
360万円",滋賀県甲賀市甲南町耕心1丁目,195平方メートル (公簿) / 58.98坪,http://local.google.co.jp/maps?q=滋賀県甲賀市甲南町耕心1丁目,,( 北 4.2m 公道 間口14m ) ( 東 5.5m 公道 間口10m ),市街化調整区域,雑種地,-,平坦,所有権,不要,"古家あり 

",相談,0138048-0000563,仲介,https://www.homes.co.jp/tochi/b-1380480000563/,しげのぶ不動産　株式会社重信工務店,滋賀県湖南市平松北１丁目4番地,1,画像あり
"
750万円",滋賀県彦根市堀町,559.86平方メートル (公簿) / 169.35坪,http://local.google.co.jp/maps?q=滋賀県彦根市堀町,,二方 ( 南 3.8m 公道 ) ( 東 2m ),市街化調整区域,宅地,無指定,-,所有権,不要,"古家あり 

",即時,0129412-0001033,一般媒介,https://www.homes.co.jp/tochi/b-1294120001033/,ハウスドゥ！彦根店　株式会社まごころ住宅,滋賀県彦根市戸賀町153-4,1,画像あり
"
250万円",滋賀県米原市北方,251.23平方メートル (公簿) / 75.99坪,http://local.google.co.jp/maps?q=滋賀県米原市北方,,一方 ( 南 3.3m 公道 間口2.3m ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0101403-0007537,一般媒介,https://www.homes.co.jp/tochi/b-1014030007537/,株式会社福屋不動産販売　彦根店,滋賀県彦根市京町２丁目1-2,1,画像あり
"
580万円",滋賀県東近江市種町,131.94平方メートル (公簿) / 39.91坪,http://local.google.co.jp/maps?q=滋賀県東近江市種町,,( 南東 4.8m 公道 間口10.5m ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",即時,0141819-0000121,一般媒介,https://www.homes.co.jp/tochi/b-1418190000121/,KAKIYA不動産　東近江店　有限会社桃栗柿屋,滋賀県東近江市外町1381-3,1,画像あり
"
790万円",滋賀県彦根市金沢町,208平方メートル (公簿) / 62.92坪,http://local.google.co.jp/maps?q=滋賀県彦根市金沢町,,( 南東 6m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0124077-0001436,仲介,https://www.homes.co.jp/tochi/b-1240770001436/,株式会社フリースタイル,滋賀県彦根市馬場２丁目6-36,1,画像あり
"
580万円",滋賀県長浜市南小足町,221.55平方メートル (公簿) / 67.01坪,http://local.google.co.jp/maps?q=滋賀県長浜市南小足町,,一方 ( 南東 4.4m 公道 間口15.4m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101403-0007768,専属専任媒介,https://www.homes.co.jp/tochi/b-1014030007768/,株式会社福屋不動産販売　彦根店,滋賀県彦根市京町２丁目1-2,1,画像あり
"
280万円",滋賀県東近江市平柳町,439.66平方メートル (公簿) / 132.99坪,http://local.google.co.jp/maps?q=滋賀県東近江市平柳町,,一方 ( 北西 2m 公道 ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0101403-0007935,専属専任媒介,https://www.homes.co.jp/tochi/b-1014030007935/,株式会社福屋不動産販売　彦根店,滋賀県彦根市京町２丁目1-2,1,画像あり
"
620万円",滋賀県大津市国分2丁目,123.95平方メートル (公簿) / 37.49坪,http://local.google.co.jp/maps?q=滋賀県大津市国分2丁目,,一方 ( 北 4.1m 公道 ),市街化区域,宅地,第二種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0135317-0000021,専任媒介,https://www.homes.co.jp/tochi/b-1353170000021/,株式会社エスペーロ,滋賀県栗東市手原１丁目9番2号,1,画像あり
"
880万円",滋賀県東近江市沖野1丁目,207.7平方メートル (公簿) / 62.82坪,http://local.google.co.jp/maps?q=滋賀県東近江市沖野1丁目,,一方 ( 西 3.6m 公道 ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101403-0007282,一般媒介,https://www.homes.co.jp/tochi/b-1014030007282/,株式会社福屋不動産販売　彦根店,滋賀県彦根市京町２丁目1-2,1,画像あり
"
650万円",滋賀県大津市大江5丁目,54.01平方メートル (公簿) / 16.33坪,http://local.google.co.jp/maps?q=滋賀県大津市大江5丁目,,一方 ( 南西 4.4m 公道 間口4.7m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0007786-0013075,仲介,https://www.homes.co.jp/tochi/b-77860013075/,センチュリー21パークホーム,滋賀県草津市矢橋町１１３－１,1,画像あり
"
550万円",滋賀県長浜市三川町,459.83平方メートル (公簿) / 139.09坪,http://local.google.co.jp/maps?q=滋賀県長浜市三川町,,( 南 公道 ) ( 東 3m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,0128034-0000068,一般媒介★,https://www.homes.co.jp/tochi/b-1280340000068/,株式会社イトウ,滋賀県長浜市八幡東町225番地,1,画像あり
"
980万円",滋賀県東近江市佐野町,123.84平方メートル (公簿) / 37.46坪,http://local.google.co.jp/maps?q=滋賀県東近江市佐野町,,二方 ( 南西 16m 公道 ) ( 北東 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0101399-0010251,仲介,https://www.homes.co.jp/tochi/b-1013990010251/,株式会社福屋不動産販売　近江八幡店,滋賀県近江八幡市桜宮町210-1　桜宮ハイツ1F,1,画像あり
"
500万円",滋賀県大津市今堅田1丁目,130.51平方メートル (公簿) / 39.47坪,http://local.google.co.jp/maps?q=滋賀県大津市今堅田1丁目,,一方 ( 北西 2m 公道 間口9.3m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

 ",相談,3707023-0004166,一般媒介★,https://www.homes.co.jp/tochi/b-37070230004166/,-,-,1,画像あり
"
600万円",滋賀県野洲市比留田,330.57平方メートル (公簿) / 99.99坪,http://local.google.co.jp/maps?q=滋賀県野洲市比留田,,一方 ( 西 2.6m 公道 ),市街化調整区域,宅地,無指定,-,所有権,不要,"古家あり 

 ",即時,0117406-0002219,一般媒介,https://www.homes.co.jp/tochi/b-1174060002219/,-,-,1,画像あり
"
880万円",滋賀県彦根市開出今町,256.09平方メートル (公簿) / 77.46坪,http://local.google.co.jp/maps?q=滋賀県彦根市開出今町,,一方 ( 西 4m 公道 間口16m ),市街化調整区域,宅地,無指定,-,所有権,不要,"古家あり 

 ",相談,0136018-0001484,売主,https://www.homes.co.jp/tochi/b-1360180001484/,-,-,1,画像あり
"
990万円",滋賀県彦根市新海浜2丁目-,287.3平方メートル (公簿) / 86.9坪,http://local.google.co.jp/maps?q=滋賀県彦根市新海浜2丁目-,,一方 ( 南 6m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

 ",相談,0136018-0001497,仲介,https://www.homes.co.jp/tochi/b-1360180001497/,-,-,1,画像あり
"
290万円",滋賀県東近江市園町,396.22平方メートル (公簿) / 119.85坪,http://local.google.co.jp/maps?q=滋賀県東近江市園町,,一方 ( 北西 12.5m 公道 ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0135753-0000105,専任媒介★,https://www.homes.co.jp/tochi/b-1357530000105/,株式会社ライトパス,滋賀県東近江市垣見町1008番地,1,画像あり
"
590万円",滋賀県大津市枝4丁目,139.35平方メートル (公簿) / 42.15坪,http://local.google.co.jp/maps?q=滋賀県大津市枝4丁目,,一方 ( 南西 8m 公道 間口6m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0114564-0000942,一般媒介,https://www.homes.co.jp/tochi/b-1145640000942/,アヤハ不動産株式会社　南草津営業所,滋賀県草津市矢倉２丁目６－１２　グランソレイユ３,1,画像あり
"
780万円",滋賀県彦根市池州町,240.85平方メートル (公簿) / 72.85坪,http://local.google.co.jp/maps?q=滋賀県彦根市池州町,,一方 ( 北西 2.2m 公道 間口15.3m ),市街化区域,宅地,近隣商業地域,平坦,所有権,不要,"古家あり 

",相談,0101416-0008703,専任媒介,https://www.homes.co.jp/tochi/b-1014160008703/,株式会社福屋不動産販売　大津北店,滋賀県大津市本堅田５丁目15番15号,1,画像あり
"
650万円",滋賀県大津市際川2丁目10-18,94.55平方メートル (公簿) / 28.6坪,http://local.google.co.jp/maps?q=滋賀県大津市際川2丁目10-18,,一方 ( 北東 7.5m 公道 間口7.1m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0114558-0001356,専任媒介,https://www.homes.co.jp/tochi/b-1145580001356/,アヤハ不動産株式会社　堅田営業所,滋賀県大津市本堅田５丁目２１－１４,1,画像あり
"
400万円",滋賀県愛知郡愛荘町中宿,273.23平方メートル (公簿) / 82.65坪,http://local.google.co.jp/maps?q=滋賀県愛知郡愛荘町中宿,,一方 ( 東 1.8m 公道 ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0135753-0000062,専任媒介,https://www.homes.co.jp/tochi/b-1357530000062/,株式会社ライトパス,滋賀県東近江市垣見町1008番地,1,画像あり
"
770万円",滋賀県草津市川原2丁目,83.94平方メートル (公簿) / 25.39坪,http://local.google.co.jp/maps?q=滋賀県草津市川原2丁目,,一方 ( 西 2.4m 公道 間口7.3m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

","相談
（詳細はお問い合わせください。）",0121017-0000097,専任媒介★,https://www.homes.co.jp/tochi/b-1210170000097/,三王トラスト不動産株式会社,滋賀県草津市東矢倉４丁目2-2,1,画像あり
"
980万円",滋賀県大津市御殿浜,99.38平方メートル (公簿) / 30.06坪,http://local.google.co.jp/maps?q=滋賀県大津市御殿浜,,一方 ( 南 1.5m 公道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0101416-0008531,専任媒介,https://www.homes.co.jp/tochi/b-1014160008531/,株式会社福屋不動産販売　大津北店,滋賀県大津市本堅田５丁目15番15号,1,画像あり
"
480万円",滋賀県湖南市吉永,311.22平方メートル (公簿) / 94.14坪,http://local.google.co.jp/maps?q=滋賀県湖南市吉永,,( 北 4m 公道 間口13.6m ),市街化調整区域,宅地,-,高台,所有権,不要,"古家あり 

",相談,0138048-0000464,専任媒介,https://www.homes.co.jp/tochi/b-1380480000464/,しげのぶ不動産　株式会社重信工務店,滋賀県湖南市平松北１丁目4番地,1,画像あり
"
500万円",滋賀県東近江市五個荘石塚町,157.48平方メートル (公簿) / 47.63坪,http://local.google.co.jp/maps?q=滋賀県東近江市五個荘石塚町,,-,市街化区域,宅地,準工業地域,-,所有権,不要,"古家あり 

",相談,3223009-0000114,仲介,https://www.homes.co.jp/tochi/b-32230090000114/,湖東不動産株式会社,滋賀県東近江市五個荘石塚町2番地3,1,画像あり
"
780万円",滋賀県甲賀市甲南町寺庄,224.59平方メートル (公簿) / 67.93坪,http://local.google.co.jp/maps?q=滋賀県甲賀市甲南町寺庄,,( 北東 4m 公道 間口12.4m ) ( 南東 4m 公道 間口2m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0138048-0000626,一般媒介,https://www.homes.co.jp/tochi/b-1380480000626/,しげのぶ不動産　株式会社重信工務店,滋賀県湖南市平松北１丁目4番地,1,画像あり
"
450万円",滋賀県蒲生郡日野町大字中山,376.01平方メートル (公簿) / 113.74坪,http://local.google.co.jp/maps?q=滋賀県蒲生郡日野町大字中山,,角地 ( 北 ) ( 西 ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり更地引渡可 

",即時,3901511-0000724,一般媒介,https://www.homes.co.jp/tochi/b-39015110000724/,星和都市開発株式会社,滋賀県東近江市八日市緑町１８－５,1,画像あり
"
1,000万円",滋賀県大津市和邇北浜1066-2,"1,800平方メートル / 544.5坪",http://local.google.co.jp/maps?q=滋賀県大津市和邇北浜1066-2,,二方 ( 東 4.5m 私道 ) ( 西 4.5m 私道 ),市街化調整区域,山林,無指定,平坦,所有権,不要,"古家あり 

 ",即時,3707023-0002276,代理★,https://www.homes.co.jp/tochi/b-37070230002276/,-,-,1,画像あり
